Review,Freshness
" It illustrates once again the movie law that the bigger the apocalypse, the less it means.",0
" The cast have expertly voiced their characters but again, dialogue really wasn't needed in this film which is primarily a slapstick.",1
 An excellent freakout of a movie.,1
" Yay! England sucks and India is cool! Well, except for that troublesome caste system, of course.",0
" A grand, deep sea epic with visuals so impressive they may leave audiences waterlogged.",1
" This ""Underworld"" may be a bit over-rated, but it's a decent ride, if like those bad over-priced carnival rides",0
" Humorous yet subtle characters aid Malkovich in creating a film that is engaging and entertaining, while at the same time lumbering during long stretches.",0
" The filmmakers are more hands off than your average agitdoc director, but their point is unmistakable.",1
 Cellular is the year's first feel-good thriller.,1
" ""First Match"" is a culturally significant, capably-crafted film, but it leans on safe familiarities when it should seek risky rewards.",0
" There's nothing inherently wrong with ambiguous endings or obscure motivations in art, but film's ultimate moral question seems to suggest a purpose that is clearer than the one the film presents.",0
" A landmark achievement in curdled nostalgia, but the whole enterprise leaves a bad taste in the mouth.",0
" The word ""alcoholic"" is never uttered in this movie, but more and more, you see that's the crutch.",1
" Destination Wedding isn't a rom-com, it's a horror movie about a woman trapped with a men's rights activist. ",0
 Less a conventional concert pic than a hagiographic homemovie.,0
 It's hard to pinpoint the exact moment when the mediocre White Irish Drinkers goes off the rails. Maybe the problem is the predictable story just never leaves the station.,0
" This is a good-natured, whimsical comedy, as American as mom's apple pie, though there are some cloves baked in to temper the sweetness.",1
 Stan Lee should be proud.,1
 That the long-gestating crime drama Gotti is a dismal mess comes as no surprise. What does shock is just how multifaceted a dismal mess it is.,0
" Director Alice Winocour establishes an atmosphere of woozy paranoia, and uses Schoenaert's brooding presence to great effect. But the tension is dissipated when a real threat emerges, and Disorder turns into a conventional action thriller.",1
 A soul-scorching drama about the monsters of our past that skulk just over the horizon.,1
" This gloriously entertaining slice of American history will make you want to stand up and cheer. In many ways, it is just the movie we need right now.",1
" This is the D that your body craves. This is the D that takes place in a far-flung, post-nuclear hellscape where vampires, werewolves, and all manner of things that go bump in the night reign supreme. ",1
" Even the daytime scenes are shrouded in such deep shadows, you're mainly left wondering why nobody ever just turns on the damn lights.",0
 Definitely contains more bro and show than its predecessor.,1
" The movie is shallow and clinical. It rarely lets us inside its protagonists. We know that they despise Hitler, period, and that they consider themselves patriots. ...",0
 Challenging and richly rewarding!,1
 A wasted opportunity.,0
" Welcome to Marwen is definitely a big swing, but it's an even bigger miss.",0
" If you keep your expectations reasonable, it's suspenseful and fun.",1
 ...a blatant misfire that's sure to disappoint even the most ardent Mortensen fan...,0
" In some ways, The Hurt Locker defies the conventional narrative pattern of cinema. Bigelow's work must be seen as a power-packed punch that lands right on your face.",1
" ""Monkey Kingdom"" tugs our heartstrings to the top of the trees. With a lot of patience, and perhaps a little trickery, directors Mark Linfield and Alastair Fothergill have produced a simian ""Cinderella.""",1
" Descends straight into a combination of ""Dynasty"" with shades of cult classic ""The Room."" It's fantastic because it's complete and utter silly madness. ",0
" The mix of dark humor, creeping suspense, and a sort of apocalyptic tenderness makes this the best horror flick in years.",1
 I feel sorry for all of the people who will get suckered into sitting through this rancid mess this week.,0
" The Italian Job has a decent enough heart, and, thanks to Seth Green and Mos Def, some funny moments. It's just not racing with enough adrenaline.",0
" This second live-action film [is] a blend of kinetic violence, bizarre aliens and actors the calibre of Laura Linney wondering what on earth they've got themselves into.",0
" Hits: a frequently funny but easy-prey satire about America's obsession with fame, displaying a small-screen sensibility that extends from its joke setups to its boxy visuals.",0
" Goodman is responsible for most of the film's tension. Over the years he's demonstrated a knack for playing likable and sinister, funny and serious, but not often all of those at once and rarely with the force he does here.",1
" Ultimately, Valley of Love underwhelms, but carries us along nonetheless on the mesmerizing appeal of witnessing the interaction between the two great actors at its core.",1
" The Best Man is a class act, from top to bottom.",1
" ...inept...ill-conceived, and amateurish...an insult to full time Mothers and motherhood.",0
" Watching an army of apes riding horses heading into battle is undeniably cool, but that's the only thing the movie gives you: Neat eye candy. ",0
" Vin Diesel, the star as Neanderthal, returns for a sequel to 2000's Pitch Black.",0
" With this film and the first ""Twilight,"" Hardwicke has shown that she doesn't have much talent for direction and that she isn't that good a judge of material if this is the kind of film she keeps choosing.",0
" The violence is excessive and the plot predictable, although there is some style to director Winner's approach.",0
 Jean-Pierre Jeunet has turned to caricaturing his own fixation on Rube Goldberg mechanics to create a truly boring cinematic exercise in futility.,0
 An uneasy mixture of raucous Will Ferrell farce and kid-friendly Disney Channel teen teleflick that never gels.,0
 The Transfiguration is a small movie harboring big ideas about loss and how to make up for it.,1
" An artificial exercise in personal childhood reverie whose squishy, generic personality shows evidence aplenty of corporate fingerprints.",0
" the adaptation sings under the direction of Richard Eyre, its themes more evident in the hands of a never better Thompson and the astonishing Whitehead, who beautifully captures the ethereal complexity of Adam Henry.",1
" Through Hot Rod's manic weirdness, its take on young suburban males is completely authentic. It's the summer's happiest screen comedy.",1
 The city's saviour is transformed too easily into a horrible person.,0
" A genuinely funny, slyly observant diagnosis of contemporary China complete with lush, absurdist flair.",1
" As with all of Pixar's earlier efforts, the animation in this movie is superb. They just keep getting better.",1
" The film belongs to Wiggins, who brings an openness and sincerity to Franky's struggles that help suggest to what extent his character's specific story has elements that everybody will be able to relate to.",1
" To my surprise, a diamond has emerged from the gutter. Its name is The World's End, and it'll knock you on you ass from laughing when you're not rubbing your eyes in disbelief. ",1
" Slipshod storytelling allows the excitement to peak too early, leaving us considerably less engaged by the time the underwhelming and predictable final stand-off is upon us.",0
 Or more likely not. An explosive investigative documentary about the deadly militarization of police in this country. And one of its victims - ironically a Utah sheriff who first introduced SWAT teams into his state. An emotionally shattering revelation.,1
 Groans under the weight of director Paul Haggis' determination to transform a potentially gripping thriller into a meaningful 'human drama'...,0
" Orchestra seats are supposed to bring us closer the action, but in the end, this film is definitely more middle row.",1
" a murky film that looks as though it were shot through several layers of black tulle, where the most frightening thing around is a surfeit of slime",0
" Hokum and trash, but very entertaining hokum and a classy kind of trash.",1
" ... much of what Gore says in this slide show he gives to people whose minds are not yet fully formed (undergraduates, actors) is absurd, and his assertions often contradict each other.",0
 ...works hard to bring an edge to its shallow story.,0
" 'Concussion' may make you think twice about letting your child participate in football. It also may change the way you view the professional gladiators who, it now seems, put their lives at risk to entertain and thrill us.",1
" Call me a wimp, but I cried, not once, but three times in this animated sweet film.",1
 Here's a documentary worth crowing about.,1
" Destination Wedding is not one of the year's best rom-coms. In fact, it just might be the weirdest.",0
" There is not a scene where the words ""submitted for your consideration"" don't seem to be scrolling across the action in a bid to soften up Academy voters",0
" There's an interesting movie struggling to get out of Friday Night Lights, but every time it tries it gets rushed and tackled.",0
 The bottom line is that despite a strong opening act The Complex just isn't very scary.,0
" Suzu's story becomes so deeply personal that when an animated hand waves at the audience at the film's conclusion, we will feel like waving back, like we would to a friend.",1
" Harmless, just okay and perfect for that post-turkey theater outing with the whole clan.",1
" Wearing its heart on its sleeves, this well-intentioned but soft and compromised AIDS drama may nonetheless perform the same function that Paltoon or Schindler's List have: Change public opinion about an urgent problem.",1
" A portrait of intestinal fortitude in the face of enormous change, Zeitlin's surrealist fairy tale doubles as a tribute to the back-bowing determination of fringe-dwellers everywhere.",1
" As the stud and the stooge, Gosling and Carell mesh perfectly while gradually changing places between hilarious and sad, wounded and proud.",1
 [R]eminiscent of the old vaudeville act where the guy would come out and start spinning plates on sticks.,0
 Japanese animation genius Hayao Miyazaki's first film for grown-ups - or perhaps that should read 'first film likely to bore the under-tens' - offers plenty of those moments of 2D cine-painting joy and ravishment that we have come to expect.,1
" Clooney is remarkable in Alexander Payne's film about loss, confusion and getting by.",1
" Like too many franchise installments, Catching Fire builds to more of an ellipsis than a period, teasing the next chapter instead of providing closure. But isn't that true of The Empire Strikes Back as well?",1
" Edgy yet elliptical, the film manages to be both creepy and charming, even though the characters aren't conventionally sympathetic. Like the film, the committed performances feel raw and authentic. ",1
 The corny script ... intersects only tangentially with history.,0
" A handsomely shot, cool-sounding head-scratcher of a film that probably isn't worth the wear on the fingernails.",0
" With the exception of a winsomely sentimental denouement, this is exceedingly humdrum stuff.",0
" If at no point does it make your heart swell with positive emotion, then you're probably dead. Not just dead inside, you're probably an actual corpse.",1
" Scene by scene, Blindness self-destructs. One begins to resent the art-crowd cast's willingness to do anything remotely nihilistic.",0
 Entertaining thriller that serves up an unusual but effective blend of cheese and violence ...,1
 Ultimately struggles to hold the attention.,0
 A film looking for a reason to exist as a feature-length documentary and not as a '60 Minutes' segment. It tries everything and still winds up feeling small and slight.,0
 A deadpan documentary with notes of wistful irony ...,1
" While the film's formula gets repetitive, little revelations peppered throughout keep it engaging.",1
 Ocean's Twelve lacks the courage of its star-driven convictions.,0
" You will gaze upon [Steve] James' work in stunned awe over his searing, unflinching brand of cinejournalism.",1
" It veers sharply away from the abominable union of animation and live action and the resulting juvenile humor that made the first two films so unpleasant, and aims its jokes and joys at a younger audience.",1
" There's something to look at even when there's nothing going on, which is seldom, and Rai and Roshan are exceptionally attractive swathed in pearls and glittering gems.",1
 This procedural walks a treacherous line between human complexity and Nazi sympathy.,1
" What first-time director Blakeson does with this very familiar situation is cut it to the bone. Not only is there very little fat on this body, there's barely a skeleton.",1
 It's nothing spectacular but it's fair family entertainment and should fill the gaps for Star Wars fanatics - or make them furiously pedantic. Either way they'll be happy.,0
" A less robotic lead would have been appreciated, but McQuarrie has delivered an efficient action-crime film with Reacher as the sort of unstoppable, ultracompetent reluctant hero once played on the B-movie circuit by Chuck Norris.",1
" Warm, sensitive performances and telling details ",1
" Sciamma (Water Lilies, Tomboy) gets unaffected performances from her non-professional cast.",1
 An average movie with sometimes clunky dialogue ... Liam Neeson makes a great Mark Felt.,1
" Even with all contrivances and obvious point-making and familiar historical signposting, Daniels' The Butler is always engaging, often entertaining and certainly never dull.",1
 Hou Hsiao-hsien's first French-language film shows why the Taiwanese master is considered one of the world's great filmmakers.,1
 An English coming-of-age tale with an appealing performance by Eloise Laurence as an 11-year old trying to make her way in a violent world.,1
 The most interesting Avengers film yet.,1
" Bloodlust aside, the director has remarkable visual ideas and a fine sense of pacing. He blends slow, fast and normal speeds cleverly, making old tricks look new, and does amazing things with cars.",1
" This is icy-dry comedy, perfectly calibrated to the movie's snowy environs.",1
" I'll admit the film held my attention but I left the theater unsatisfied, which I think will be a common reaction among those not within the demographic niche for which the production was mounted.",0
 a light-hearted and enjoyable slacker comedy-sort of an Animal House meets Revenge of the Nerds exercise in silliness.,1
" Despite the touchy subject matter, Syeed avoids preaching and instead focuses on the protagonist's day-to-day struggle; the understated drama benefits also from Yoni Brook's crisp cinematography and Abdirahman's multifaceted performance.",1
" Emotionally deeper, better looking and twice as exciting as the blockbuster that kicked off the franchise two years ago, Spider-Man 2 just became the new gold standard for the current crop of super-hero movies.",1
" Meet the Browns is a typically affectionate, revealing and somewhat sprawling family comedy.",1
" Since the halfwitty Damsels in Distress wants to have it both ways, its satire is about as cutting as a plastic knife through a porterhouse.",0
" Small children might just find the film's energy enough to please, but the plot-holes stop Storks from taking flight.",0
" The movie seems fairly disgusted by Kroc's actions, but like director John Lee Hancock's The Blind Side, it's also tonally confused -- not quite a drama, but not a satire either.",0
 A flawed but amusing dark comedy that plays like a delightfully strange mix between Doctor Dolittle and American Psycho.,1
" A lot of famous faces populate the courtroom in this overplotted and farfetched tale of jury-tampering, but they and the horse they rode in on are all so mired in illogical, head-scratching incoherence, they need lawyers of their own.",0
" The only other good thing there is to say about Force 2 is that it is not as bad as it could have been. If that is a movie standard you can live with, have fun.",0
" Unfortunately, it takes more than grand concepts to make a movie and the lack of cinematic connective tissue is apparent in this poorly focused, meandering, and ultimately disappointing film.",0
 Captures a very delicate sense of romantic decay.,1
" It is admirable that McCarthy and Falcone try to push an agenda that gives the young perspective on their elders (and vice versa), but except for a (very) few funny set pieces, the film's pretty flat.",0
 Wal-Mart: The High Cost of Low Price lacks the cinematic panache to elevate it above the level of agitprop. But its all too relevant dissection of its subject is well worth paying attention to.,1
 Enticing nags-to-riches story.,1
" While action fans might find some of the fight sequences and related material to their non-discriminative liking, there's nothing here that you haven't seen or that's been done better before.",0
" But in his feature debut, writer-director Matt Spicer has identified some basic problems without really finding a way to get past the obvious.",0
" An interview with Noam Chomsky that illuminates the sad and scary state of affairs in ""Two Americas.""",1
" A cinematic smear job against Atwater would be the easiest thing in the world, but Forbes is more interested in presenting a complex character study than a piece of liberal agitprop.",1
" Writer-director David Twohy has a much bigger budget than he did for Pitch Black, but he makes the all-too-common mistake of believing money can substitute for imagination.",0
" As in his earlier films, he's making an argument -- for the most part, very persuasively -- and he cherry-picks to support it.",1
" The new cinematic Pennywise is a villain for the ages, and while you'll want more of him, it's hard to fault the movie for rationing out his pleasures rather than over-selling them.",1
 All would be forgiven if the film had more magical feeling.,0
" With an incredible performance by Garret Dillahunt and great supporting work by Monica Potter, Sara Paxton, Tony Goldwyn, and others, Last House is the best mainstream horror movie in a long time.",1
" The film's pitch perfect pacing and the superbly written political drama, coupled with its humanitarian factor, make it not only one of the best foreign films of 2017, but one of the best films of the year.",1
" It's a bunch of plastic blocks that have an adventure, and it's basically insane; not quite as pleasantly so as the first movie (the element of astonished surprise isn't there), but hey, that's a high bar.",1
" It's a Bond family melodrama, if you're up for that...Yet another misguided director saved by genre film! Huzzah!",0
" It arrives on the 150th anniversary of the book, and the baroque direction by Jon Amiel is determined that we should live every single minute of it.",0
" The portrait of an extraordinary athlete who made a bad decision is valuable, as it contrasts women's generalized representation in cinema: That of ideal, exemplary women who never make mistakes. [Full Review in Spanish] ",1
 A movie so confused that it might have been directed by a jet-lagged world traveler.,0
" One the most lovable, moving films I have seen in recent years.",1
" Despite a feeble interlinking plot and some contrived serendipity and irony, most of these tales of con men, artists, losers, and lovers come off as acting and screenwriting exercises.",0
" Flawless in the still manner it approaches crippling encounters with grief and disgust, dryly expressing the necessary unraveling of a distracted man. The Descendents is simply terrific, profound yet understated. ",1
" [It's] a film that's fantastically fresh, both visually and narratively, trippy and post-modern at the same time and packed with intriguing storytelling tools, humor, empathy and action, while also true to its roots.",1
" The mishmash won't offend kids, but it won't hold their interest for long. If only Walt had been around to think it through.",0
 Beautifully photographed in the remote mountains of Utah.,1
" There are smart moments of fear and subliminal shivers of disquiet, the dance sequences are good and of course Guadagnino could never be anything other than an intelligent film-maker. But this is a weirdly passionless film.",1
" It's all fun in its own (by now) very far-fetched way but reinforces the sense that Godzilla movies will never fully be able to transcend their own innate, cheesy preposterousness.",1
" The action and comedy mix has never been an easy one to manage, and unfortunately Pineapple Express fails in that respect almost completely.",0
 A movie that aches with bereavement.,1
" It's hard not to appreciate the film's extraordinary qualities. Jean-Louis Trintignant, Emmanuelle Riva, and Isabelle Huppert deliver performances so convincing and delicately nuanced that we forget they are actors, let alone French movie stars.",1
 Jim Broadbent and Lindsay Duncan are a real delight of a couple struggling to find reasons to still be together but also bonded by a real sense of humour and shared values.,1
" Often effective, and at times positively enraging.",1
 This dopey thriller boasts plenty of potentially juicy plot points but is consistently undermined by an earnest execution that doesn't understand what a convoluted hoot it has on its hands.,0
" Unforgettable is one of those glossy, silly thrillers that is nevertheless entertaining.",1
" This version of Othello speaks eloquently and directly to contemporary audiences, rendering Shakespeare relevant and fresh.",1
" It was the most frustrating film to watch at True/False, but it is also clearly one of the year's most powerful films, provocative in the best of ways.",1
 The story feels like the pitch developed during a long drinking session - what would you get if you took one of the great comedic filmmakers of the 1980s and put him together with Apatow's Superbad generation?,0
 As a vehicle for Caine to do the crotchety old man routine...doesn't offer many new wrinkles to the mix.,0
" In Full Throttle, returning director McG works much harder, for only about half the effect.",0
 Director Haynes unfurls this love story in the shadows with a delicate hand. ,1
 Frost/Nixon could be the best political film in a year that's had more than its share of good ones.,1
" Barbershop 2 is a weak, too rarely humorous, too long bore.",0
" This is a movie that introduces a very provocative idea, only to progressively water it down until the audience is left with a generic romantic comedy virtually indistinguishable from all the other generic romantic comedies.",0
" With themes of loss and grief delicately handled, this makes for charming viewing.",1
" All he wanted, Jiro ruminates in this film, was to create something beautiful. Which is, at least, a feat that director Miyazaki has achieved. Once again.",1
 A film that very much loses its way. ,0
" The film's raison d'etre is the simple sight of large wildlife up close and personal, and it's mesmerizing.",1
" Despite its sharp visuals and evocative sense of place, the unevenly acted film never quite builds enough atmospheric dread to distract from its characters' somewhat implausible behavior.",0
" Time and again, ""Microbe and Gasoline"" risks cuteness without going overboard.",1
" The stellar supporting cast helps compensate, and Phil Parmet's muddy photography is a constant visual reminder of the everyday desolation that helped drag Jim into his black hole of despair.",1
 It follows the well-worn pathways of countless police dramas before it.,0
" Filmmaker Jacquot has always had a knack for directing actresses, and both Seydoux and Kruger luxuriate in the end-of-an-era-ness.",1
" I think Edward Cullen has Asperger's syndrome... Bella should totally go for Jacob instead, but then he could do way better with any of the townies... Edward looks lame ripping trees out of the ground and jumping around the forest like Tom Cruise on Oprah",0
" The movie still manages to keep the ball rolling and despite some of its shortcomings, still manages to deliver some thrills. ",1
 Nathanson's rich mix of wit and sentiment culminates in a moment so moving that it blooms within you as you watch.,1
 The film is directed with a surprising lack of comic spark by Jonathan Lynn.,0
" Disappointingly, Valerian falls into the trap of constantly trying to dazzle with CGI spectacle, the bombardment of information quickly becoming a mind-numbing chore to look at in 3D. ",0
" As it gives a voice to the voiceless and making a case for the people whose poverty denies them justice, it's perhaps forgivable that the film labours its point a little stridently at times.",1
 Watching Lost in Space was akin to trying to run underwater.,0
" By the time The Holiday entered its final stretch, I was wishing I could perform a house swap on this whole movie and settle down in the comfy environs of The Philadelphia Story instead.",0
 Forrest Tucker's swan song moments in The Old Man & the Gun are well tailored for Robert Redford's swan song as an actor. It's a damn good performance that also serves as a fitting curtain call.,1
 Eleanor Coppola serves it up as nice and light as a sweet French pastry until it finally falls flat in an unfulfilling final act. ,0
" Romano and Duplas have terrific chemistry and the highs and lows feel earned and emotionally true. It's a sweet, endearing little movie.",1
" Christian Petzold's dread-inducing ""Transit"" serves as a stunning wake-up call to what will be a bleak, dangerous outcome if the ""civilized"" world doesn't snap out of it -- and quick. Yes, history is repeating itself.",1
" The Festival can't get out of the shadow of The Inbetweeners, but it's well worth a watch for all fans of the series.",1
 7 Days in Entebbe tries to be a revision of the formidable Steven Spielberg film Munich...but it lacks the sincere self relfection of that film. [Full Review in Spanish] ,0
" Re-injecting a sense of fun and escapist wonderment into science-fiction films (and blockbusters in general), it's a supremely well-made picture that understands the value of a sense of humour and knows how to ratchet up the intensity.",1
 Engrossing and entertaining if sometimes trite and manipulative and totally bogus.,0
 Calvary becomes a lurid Agatha Christie yarn with something important to say about the church and Ireland that McDonagh can't fully articulate. Pulp keeps getting in the way.,0
" ""...an excruciatingly monotonous plunge through the id of our cultural subconscious, which means that it might even be a decent allegory in spite of itself.""",0
" A movie whose most horrifying concept is that these days, it doesn't seem that far fetched.",1
" Widows showcases a directorial flair for balancing large ensembles ensnared in a plot-driven web, particularly since what unites all parties is McQueen's favorite subject matter: suffering.",1
 This may be the dorkiest movie of the year.,0
" With stock MMA fight shots taken, there are a total of three fights shown in the film. The sound is so unsynchronised, that you hear punches which Jeetu didn't even throw. The performances are more comical than serious, and not in a good way.",0
" The Princess and the Frog is a perky, pretty piece of the traditional hand-drawn Disney animation, helped by dandy Randy Newman songs.",1
 You know you're in trouble when it takes well over an hour to figure out that the two on-screen figures you've been watching are actually playing the same character forty years apart.,0
 The novelty wears out long before Tokyo Tribe is over. That's because there's nothing really happening here except for the execution of the novelty. ,0
 Power of Friendship Blossoms in 'Flower',1
" It plays out as a stylish and lurid amoral vigilante thriller, one that never earns the viewer's confidence that this is the real thing.",1
" A sad reunion for director Bob Rafelson and actor Jack Nicholson, considering their brilliant collaboration on Five Easy Pieces.",0
" Maybe kids will enjoy playing along with the gimmicky scratch-and-sniff component of the film, but overall, this one's mostly a stinker.",0
 The astonishing creation of mood and command over film style on display in Chanel Coco & Igor Stravinsky make it so much more than yet another biopic.,1
" I wouldn't call the viewing experience...enjoyable. But it's impressive, very beautiful, and, at times, undeniably exciting.",1
" Because all of this looks blatantly unreal, and because the timing of the shock effects is so haphazard, Dead Alive isn't especially scary or repulsive. Nor is it very funny.",0
 This is a dark and sometimes deeply uncomfortable drama. Yet Close makes it pretty much a must-see.,1
" Scorsese uses 3D to submerge viewers into a glittering storybook world, but all of Hugo's beauty can't make up for the sidetracking of the tale of the orphaned boy living in the train station in favor of a film preservation PSA.",0
" It's an essential, remarkable documentary that's sure to be one of the year's best. Don't miss it.",1
 one of the Dardennes' most accessible films,1
" The Wachowski brothers have tumbled into a matrix of their own with Speed Racer, one which has rendered them completely out of touch with the outside world.",0
 Maz Jobrani's clowning is a salve for our troubling times.,1
" Insurgent wants us to be awestruck, but in spite of a few nice ingredients, we've seen it before, and we've seen it better.",0
 I have to admit that there's something appealing about the fact that real life Leafs fanatic Mike Myers has constructed an entire film just so that he could see his beloved team win an elusive Stanley Cup.,0
" The broad and larky tone suits the early days of wide-eyed tours and Top of the Pops. But as the script frantically scrolls through the band's Wikipedia page, the cast rarely have the chance for more than mimicry.",0
 Warren Beatty uses his return to the cinema scene in his enactment of Howard Hughes.,1
 The actors project a special authenticity that engages the viewer. ,1
" Continues Pixar's tradition of hearty laughs and character rich stories, yet cannot contend with the mighty weight of high expectations brought on by its superior original.",1
 The movie has a story that goes nowhere. It bogs down in trifles and seldom gets away from the tons of trivia.,0
 The Lorax speaks for the trees; Zac Efron speaks for the vital 12-to-18-year-old demographic.,0
" By the time it reaches a climactic good-against-evil showdown, the film ditches its character development in favor of a flashy fanboy fantasyland.",0
" Witherspoon could have made something of Vanity Fair if Nair had reinvented the novel the way the makers of Clueless reinvented Emma. Instead, she exploited it.",0
" Awww, a heartwarming story about a Diesel and his digital dingo dog... ",0
" Epically vapid, but possibly in a self-knowing way which, alas, does little to make it feel like a better movie.",0
" Despite featuring this cast and having some relevant, promising material, this terrorist thriller never engages us. It slow boils its way to a ludicrous, contrived wrapup that's almost laughably silly.",0
 Jurassic Park is the most self-reflexive blockbuster ever made ...,1
" The problem is the screenplay, which has weak, unforceful dialogue and tends to substitute dramatic events for characterization.",0
 One redeeming feature of this picture is that it will make great fodder for those make-fun-of-the-movie TV shows.,0
 ...a much more thoughtful story that expresses the deserved good feelings we have for the best of the best.,1
 This is all very dumb. That the film doesn't know it is agony.,0
" All the culture we see displayed in the movie retains an observational distance and takes on an 'Aww, isn't that cute?' characteristic.",0
 So much of what you've seen of Ethan Hunt--the way that he's developed in the last 20 plus years since the first Mission Impossible--is visible in this performance from Tom Cruise. ,1
 The cinematic equivalent of a razor blade hidden in an apple.,0
" Alice in Wonderland reminds me most of Sleepy Hollow: empty, faux-atmospheric, and without soul.",0
" Need for Speed,"" the latest popcorn release based on a video game, is not the worst movie I've ever seen... but it's close... ",0
" It's not that writer-director David Freyne is incapable of finesse - ""The Cured"" has long and affecting passages marked more by sadness and melancholy than horror - but he seems to have misjudged the overtone here.",0
" Regardless of the artistry involved, The Brave One ultimately never really strays from the same moral low road as Death Wish.",0
" Here I suspected the ultimate villain almost from the very beginning -- and, if I wasn't fooled, I can't imagine anyone else will be, either.",0
" Tom Hanks! Ron Howard! More dull exposition than a dozen dreary indie films! If that sounds good - run, don't walk - to see Angels & Demons",0
" Believe it or not, toward the end of the film, Leo gets down on his knees, looks up at the heavens and a craning camera and shouts ""Nooooooooooo!"" Just like Principal Skinner.",0
" A Wrinkle in Time is about traveling through time and space, but it is also itself an act of time travel.",1
" Diminutive and energetic, he exudes comedy with every spirited step and elaborate gesture. He's hilarious, but almost as important, he's self-aware enough to joke about his own shortcomings.",1
" Ty Burrell turns out to be the secret ingredient that makes this movie as much fun as it is, even if it borders on Peter Sellers redux, because he isn't just looking for laughs.",1
 That 50 First Dates is awful is no surprise--that it appears to have had the potential to be great is just heartbreaking.,0
" Neither a box-ticking biopic nor the sexy romp some publicity implicitly promised, Tom of Finland is a wide-ranging and finely directed drama with opinions to air on Finnish social history and LGBT activism.",1
" The story is virtually impossible to follow here, but there's a certain style and wit to the dialogue.",1
" A nefarious Bond villain apparently stole the Spectre script and reduced Oscar winner Christoph Waltz's role to a sad, super-sized cameo.",0
" The new robot is a disappointment. Instead of the endearingly low-tech fireplug of yore that warned Will Robinson of encroaching danger, the new machine is all bells and whistles and no fun at all. Kinda like the movie itself.",0
" Like many a contemporary lowbrow comedy, MacGruber's at its best when it's most vulgar, when its foul-mouthed and essentially insane hero is free to indulge in his signature bits of raunchy whimsy. ",1
" At times ludicrous and exhilarating, A Cure for Wellness embraces the silliness of its plot without a hint of irony... This is Roger Corman territory, and Verbinski delights at the chance to pull the camera back and watch the world burn.",1
" The splendid photography and tempestuous John Adams score cannot quite conceal that the film is uncomfortably close to being an extravagantly elongated, Fendi-clad episode of Dynasty.",0
" An aimless charade of doggy poo, latex breasts and really, really bad language.",0
" It looks and feels very familiar, but being such a lean, mean tightly-woven thriller also makes it a refreshing break from the contemporary norm.",1
" ... Every sumptuous, black and white shot is framed and lit with care, creating an alternate universe for the audience to lose themselves in. ",1
" The story is simple, but it has the tug of enduring heartbreak.",1
 So dumbed-down that it's totally lacking in suspense and common sense.,0
" For the most part, Girl With a Pearl Earring is simultaneously heaving and static, like the cover of a Harlequin romance novel and about as exciting to contemplate for more than 90 minutes.",0
" Match Point moves Woody Allen to London, where we see if his increasingly dull ruminations on infidelity play any better with British accents.",0
" The best of the ""Hobbit"" movies, still sort of ""meh.""",1
 I'm not going to lie. I laughed - just not as frequently or as hard as I would have liked to.,0
" Mawkish folderol...so glossy and bland that you'd swear it had migrated from the CW onto the big screen, and feel yourself inclined to doze off as it unspools.",0
 Places too much time in the hands of disposable characters - so that it is neither a brainless slasher flick nor an immersive character piece based in a serial massacre.,0
" [Gordon-Levitt's] performance is flawless in a film that is mildly flawed, a film whose twists and turns really don't amount to more than slight bends in the road.",1
" Jurassic World, the latest incarnation of the franchise, is lacking the deft sense of wonderment, wit and suspense that guided the original.",0
 It leaves the odd impression of being merely a very long trailer for a film you'd actually love to see.,0
" Any discussion of toxic masculinity, or the ways in which brotherhood in all its forms can get twisted, is likely to be muted by second-guessing of the movie's methods.",0
 succeeds admirably in its relatively scaled ambition to evoke the discomfort of a particular time in one's life while also jabbing playfully at the pretensions of the insular Soho art scene,1
" Away We Go is a cute, likeable movie. For about 10 minutes.",0
" The film doesn't really do anything radical here; it sticks to the mock-doc format perfected by This is Spinal Tap, but it's funny in that cringe-inducing laugh-or-cry way that made The Office such a great show.",1
" Braff's heart is very much 'in it' as Natalie Portman's Sam would say, and while his character fantasizes about science fiction role-playing, the complete storyteller is looking for the reality in our everyday fictions and how it applies to all of us.",1
" What's remarkable about 12 Monkeys is that, despite its decade-hopping abandon, the film makes a chilling kind of narrative sense.",1
 Who knew a Spanish accent could make Woody's familiar neurotic dialogue sound fresh?,1
" The show is ultimately ruined by its ophidian writer/presenter Pilger, who is something of an acquired taste",0
 ...good but ultimately forgettable.,1
" Both stars definitely deliver and the movie directed by Kenneth Branagh is handsome enough, but for some reason it just doesn't connect the dots.",0
" Even if you are rooting for this film to succeed, you find yourself sitting through the tear-jerking part of the movie without feeling terribly wrapped up in it.",0
" Alicia Vikander gamely steps into the kick-ass role twice played by Angelina Jolie, but the derivative story and cardboard supporting characters are straight out of 1930s movie serials.",0
 Cheers to all for tempering bile with humor and compassion. Sappy? Maybe. Also irresistible fun.,1
" It is, of course, always a pleasure to watch Martin's steam-gauge face register his rising internal pressures and to witness his exquisitely expressed blowoffs. But Candy offers even more insinuating delights.",1
" It positions sex as just another facet of aspirational but unattainable wealth and lifestyle porn, which is incredibly unsexy. ",0
" Throughout, Duvall is brilliant: she coins a brand-new caricature of the confident yet clueless single female, then suggests a real person underneath.",1
" It's just down to whether you dig that style or not. If you do, you'll get exactly what you expect. If you don't, you'll be so annoyed you'll wish you'd been 187ed.",1
